V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200	V201	V202
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.008346	-0.054031	-0.023258	-0.057986	-0.061034	0.016211	0.025132	0.035219	-0.047756	-0.051816	-0.007655	-0.01731	-0.013363	-0.059271	0.027515	0.005239	-0.037451	0.055025	0.067311	-0.062433	-0.011626	-0.033951	-0.010851	-0.066463	-0.024257	0.026048	-0.029723	0.037618	0.008927	-0.039929	-0.071042	0.005581	-0.035526	-0.083003	-0.037553	0.353202	-0.081842	-0.023903	-0.044419	-0.065526	-0.0575	-0.052007	-0.050142	0.242333	0.068621	-0.064876	-0.017737	-0.050413	-0.051494	0.023704	-0.101882	-0.028739	0.01814	0.065904	0.00233	-0.053202	0.009393	-0.024974	-0.0396	0.053117	-0.081299	-0.08114	0.005439	-0.036341	-0.093696	-0.030092	-0.048981	0.190137	0.037041	0.080439	-0.028535	-0.073523	-0.055917	-0.041504	-0.044615	-0.101873	-0.010275	0.057731	-0.095274	0.0055	-0.046309	0.00154	0.095098	0.083948	0.047572	-0.068178	-0.07275	0.07835	-0.050511	0.018539	0.02319	-0.011575	0.285979	-0.060229	-0.001523	-0.026276	-0.108625	-0.027835	-0.025965	-0.073308	-0.002407	-0.028962	0.068792	-0.034547	-0.018424	-0.043706	-0.045591	-0.052036	-0.037533	0.012774	-0.075282	-0.021493	-0.036394	-0.083921	-0.044538	-0.054886	0.134282	-0.080551	0.02169	0.164614	-0.02033	0.010485	-0.055457	0.006695	0.007263	0.041808	-0.053137	0.130516	-0.040923	0.079362	0.034821	0.051969	0.116452	0.052836	0.001713	-0.017809	0.261294	-0.000655	-0.020732	0.047381	-0.034708	0.020071	0.070495	-0.068635	-0.011323	0.003464	-0.033124	0.051104	-0.008831	0.148992	-0.015718	-0.01841	-0.052522	-0.042445	-0.010674	0.069306
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002067	-0.039319	-0.05691	-0.036163	0.007048	-0.008458	-0.011884	-0.06665	-0.009205	-0.066433	0.072941	0.000616	-0.107845	0.127376	-0.050299	-0.070833	0.05615	0.049511	-0.047381	0.026279	-0.036499	-0.07676	0.012786	0.032061	0.026659	-0.027419	0.101895	0.012165	0.059964	0.022272	0.021755	-0.033219	0.035179	-0.004808	0.056571	0.015817	-0.003807	-0.042884	0.027875	-0.034792	0.009655	-0.054446	0.025212	-0.002202	0.039146	-0.007944	0.015771	-0.026771	-0.028613	-0.033761	-0.053529	0.08014	0.071359	-0.052472	0.078519	0.090097	0.040422	0.06336	-0.008253	-0.038652	0.027835	0.039352	0.035281	0.003827	-0.041614	-0.096593	0.06436	0.102578	-0.051407	-0.021065	-0.079325	-0.092922	-0.090136	-0.040174	-0.0385	0.052156	0.079865	0.031977	-0.115673	0.001485	0.008109	0.064127	0.106834	0.020295	-0.021692	0.080427	-0.09825	0.013484	-0.037117	-0.025455	-0.060211	0.004134	-0.032208	-0.062657	0.006435	-0.084173	-0.006647	0.12323	-0.017569	0.043169	-0.039758	-0.00695	0.039819	-0.027425	0.102609	-0.057645	-0.033309	-0.084229	-0.039273	-0.023061	0.004953	-0.044551	-0.080287	-0.010495	-0.011013	-0.072283	-0.034368	0.060573	-0.064971	-0.065471	-0.023978	-0.00781	-0.056003	-0.072417	-0.054818	-0.092375	-0.001516	-0.091736	-0.017835	0.094578	0.088374	0.049415	0.148483	0.081541	0.013461	0.030688	-0.003615	-0.032587	0.052562	0.035332	0.023641	0.029095	-0.088142	-0.062466	-0.020917	0.026834	0.123188	-0.090053	0.130921	-0.062089	0.026806	0.0195	-0.066227	-0.034498	-0.04781
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.070836	0.075715	0.065834	-0.005196	-0.047885	-0.069141	-0.104188	0.083523	-0.036864	0.030625	-0.01481	0.023951	0.042112	0.06951	0.033829	-0.033365	0.039677	-0.063741	-0.034262	-0.093301	-0.114266	0.015995	0.019286	-0.081114	-0.00286	-0.005219	-0.049105	0.054606	0.152344	-0.039636	-0.042592	0.013372	0.100982	-0.076935	0.027436	0.073079	0.108168	0.046759	0.115232	0.024911	0.114998	-0.05369	-0.066602	0.157963	-0.05678	0.02423	0.148403	-0.057738	-0.092413	-0.085945	0.064932	0.025517	-0.103016	-0.039655	-0.045559	0.030713	0.049621	-0.048473	-0.091455	0.121552	0.039236	0.10793	0.09505	0.136859	0.12264	-0.056589	-0.030768	0.066562	0.007907	-0.11658	-0.093592	0.218012	-0.074011	-0.100151	0.041654	-0.027042	0.027074	0.116809	-0.014099	0.010135	0.026012	-0.044643	-0.105696	-0.026082	0.02278	0.07858	0.056638	-0.062475	-0.088905	0.103002	-0.020924	-0.057906	-0.070299	0.003755	-0.106608	0.584519	-0.06639	-0.004279	-0.010931	-0.051333	-0.052921	0.039357	-0.05725	0.028991	-0.044601	0.156885	-0.024901	-0.016319	0.128231	0.028203	-0.026525	-0.094698	-0.112597	-0.068018	-0.056224	-0.065331	-0.027942	-0.068113	-0.105983	-0.104406	-0.006548	0.136621	-0.05189	-0.003533	0.093868	-0.07115	0.086748	-0.122103	-0.039853	-0.01407	-0.048849	0.024681	0.02929	0.154409	0.023249	-0.054465	-0.050391	-0.045514	0.035194	-0.064234	-0.062685	-0.104136	-0.018481	-0.032938	0.1609	0.000655	-0.084287	0.09287	-0.070644	0.156744	-0.020778	-0.095142	0.027386	-0.090938
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.047782	0.022659	-0.044231	-0.100284	0.033295	-0.075623	0.135102	0.059454	-0.029169	0.011454	-0.082525	-0.040236	-0.054833	-0.004634	-0.059249	-0.023405	0.065633	0.078373	0.038469	0.086335	0.078237	0.08005	-0.102057	-0.080376	-0.035056	-0.011727	-0.040335	-0.105233	-0.070097	0.059789	0.10745	-0.05456	-0.037222	0.106833	-0.035052	0.01422	0.15552	0.058943	-0.034172	-0.065466	-0.02391	-0.009553	-0.094472	0.094288	-0.074678	-0.015699	-0.071864	0.04695	0.022003	-0.109987	-0.100606	0.000235	0.070923	-0.035715	-0.03969	-0.092235	-0.100278	0.02733	-0.065432	-0.061122	-0.043821	-0.055876	-0.060259	-0.046089	0.007515	-0.098678	-0.047105	-0.016661	-0.052837	0.087538	-0.082754	0.107751	0.058113	-0.086288	-0.058413	-0.104105	-0.055723	-0.075364	0.082751	-0.100173	0.049478	-0.068975	0.156763	-0.016389	-0.038391	-0.037288	-0.056739	0.032195	0.15813	-0.024367	0.106846	-0.051244	0.093196	-0.117989	-0.079998	-0.09866	0.160392	-0.076787	0.238769	0.029806	-0.088609	0.07218	0.061374	-0.043773	-0.072408	-0.049434	-0.021084	0.114686	-0.038463	-0.07115	-0.106767	0.141675	-0.08003	-0.079129	0.165349	-0.055149	-0.10558	-0.100432	0.194444	-0.061137	-0.045168	0.099071	-0.031444	-0.118682	-0.076678	-0.077953	-0.075385	-0.086254	0.029487	-0.066309	-0.075707	-0.045913	-0.027137	-0.064589	-0.075081	0.106025	-0.097951	0.019061	-0.104055	-0.130885	0.054108	0.011607	-0.063849	-0.061303	-0.076479	-0.102611	-0.055014	-0.06686	-0.041338	0.068538	-0.079034	-0.069351	-0.094989
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.109853	-0.006364	-0.044018	-0.096645	-0.061477	0.078355	-0.003377	0.005218	-0.026537	0.140005	0.014481	0.140511	0.049507	-0.071694	-0.047613	-0.052594	0.054174	-0.061339	-0.078305	-0.059541	0.035827	-0.076936	0.10014	-0.069014	-0.085497	-0.022327	0.108128	-0.028878	-0.098582	-0.042542	0.156409	-0.055035	-0.080864	0.166031	0.107142	-0.041764	0.084516	-0.014362	0.206674	-0.073981	-0.04783	-0.005983	0.052848	0.022797	0.039973	0.039836	-0.09455	-0.042344	0.082941	-0.023701	-0.013775	0.009955	-0.003584	-0.048494	-0.004059	-0.116155	-0.096161	0.111845	0.055717	0.112488	0.120905	0.256794	0.0908	-0.05722	-0.00842	0.034048	-0.048146	-0.098651	-0.067253	0.047463	-0.034386	-0.110426	-0.058006	-0.034476	-0.004876	0.023771	-0.017159	0.022047	-0.048052	0.058232	-0.040142	0.144301	-0.07299	0.085124	-0.004341	-0.076699	-0.080212	0.077343	-0.029938	-0.08037	-0.095863	-0.048063	-0.094601	0.072975	-0.061962	-0.043602	0.016924	-0.083411	-0.080232	0.051061	-0.071988	-0.042983	0.06222	0.08687	-0.082867	-0.045602	0.061512	-0.071711	0.020495	0.016334	-0.071197	-0.038731	-0.082391	-0.051134	-0.037576	-0.019163	-0.0407	0.033659	0.104862	0.083185	-0.066301	-0.007795	0.125636	-0.064309	0.065876	-0.037958	0.039431	-0.020073	-0.067291	-0.065318	-0.002363	0.131529	-0.029833	0.088942	-0.04903	-0.034315	-0.056705	-0.047283	-0.051266	-0.066861	-0.010214	0.118099	0.033694	-0.001332	-0.061417	-0.069398	-0.083202	0.014961	-0.043949	-0.044047	-0.050967	-0.053294
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.013728	-0.031136	-0.053975	-0.063947	0.065582	-0.055193	0.150009	0.066861	0.103282	-0.073978	0.134976	0.100072	-0.033783	-0.048532	-0.064246	0.033557	-0.037209	-0.083271	-0.003939	-0.083228	-0.031399	-0.034436	-0.065932	-0.064356	-0.019651	0.064863	-0.057719	-0.059241	-0.012142	0.108103	-0.062124	0.052936	0.064377	0.126683	-0.004306	0.085158	-0.00991	0.084723	-0.052788	-0.017946	-0.010472	-0.093427	-0.03578	0.137549	-0.03525	-0.088147	-0.091733	0.020419	-0.084493	-0.068006	-0.079286	0.007209	-0.012987	0.05511	-0.088506	-0.063795	0.087913	0.087874	0.06222	0.115258	0.094059	0.09147	-0.02242	-0.045616	0.012905	0.036075	0.010385	-0.043161	0.064403	-0.022989	-0.070326	-0.026002	0.007673	-0.067716	0.023915	0.004739	-0.062768	-0.038569	-0.020164	-0.001898	0.084996	-0.074296	0.140377	0.00334	-0.023027	-0.064678	0.085826	-0.055138	-0.005081	-0.057369	-0.035352	-0.062738	0.057854	-0.035538	-0.051531	-0.038569	-0.048789	-0.069102	-0.046997	-0.090314	-0.043861	0.016454	0.104759	-0.091697	-0.014172	0.065322	0.036218	-0.059505	0.023005	-0.061739	-0.031803	-0.001179	-0.032811	-0.043181	-0.023444	-0.06966	-0.018863	0.025668	0.150574	-0.054166	-0.004439	0.141167	-0.026528	0.168721	-0.048547	-0.035641	-0.039863	-0.043905	-0.056426	-0.049393	0.080736	-0.035223	-0.020916	0.112266	-0.045858	-0.010681	-0.040799	-0.080468	-0.008669	0.014882	-0.007146	0.119726	-0.072884	-0.051853	-0.043846	-0.073063	0.081118	-0.020767	-0.070996	-0.021254	0.026204
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.097382	0.063385	-0.031081	-0.098758	0.091137	0.014345	0.07228	-0.018389	-6.2e-05	0.047207	-0.03831	-0.072937	-0.085852	-0.070289	0.020017	0.056901	-0.113829	-0.031196	0.057374	-0.084838	-0.049441	0.069898	-0.107966	0.020014	0.071439	-0.06562	-0.127896	0.031849	0.065263	-0.045812	-0.022919	-0.048567	-0.089963	-0.018752	-0.026876	0.021595	-0.04046	-0.063375	0.001916	0.11691	-0.059638	0.094018	0.107603	0.143271	-0.045849	0.052747	0.032435	0.014893	0.044414	0.013309	-0.078227	0.127688	-0.006129	-0.098125	-0.11509	0.04724	-0.03169	0.153408	0.042408	0.018528	-0.058647	-0.072241	0.021848	-0.090504	0.047232	0.073105	-0.060387	-0.018709	-0.063835	-0.043383	0.045225	-0.011685	0.203545	-0.038668	-0.012715	-0.04065	-0.008584	0.04371	-0.114735	-0.079307	0.119276	-0.041792	0.01339	0.033641	0.015871	-0.087975	-0.041224	-0.004829	0.089138	-0.005655	0.045698	0.012757	0.007037	-0.012722	0.144763	-0.054472	-0.041437	0.17949	-0.082158	0.046078	0.051937	-0.019424	0.028258	0.055663	-0.07023	0.152207	-0.074161	-0.054363	-0.064124	0.032497	0.172238	-0.066175	-0.106425	-0.014854	0.03422	-0.003261	-0.074983	-0.087509	-0.106372	-0.052896	-0.119584	0.032833	-0.088242	-0.064941	-0.061472	0.05113	-0.10225	-0.021784	0.067029	0.02164	-0.041886	0.004148	-0.020519	-0.097042	0.038896	-0.101209	-0.082055	-0.079815	0.018931	0.060996	0.014462	0.121166	0.029375	-0.015927	0.018919	0.006379	-0.003584	0.017281	-0.072855	0.032109
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.109553	0.100842	-0.018294	0.307628	-0.075239	0.042035	-0.04674	-0.071496	-0.05876	-0.044043	-0.036547	-0.031142	-0.071853	-0.0787	0.09345	-0.044028	-0.101365	-0.085912	-0.091369	0.021145	-0.096431	-0.073611	0.001502	-0.05336	0.007155	-0.053206	-0.060229	-0.025663	0.010992	-0.046804	-0.048338	-0.027438	-0.040156	-0.056203	-0.013845	0.008378	0.034197	0.168832	0.092793	-0.064597	0.014592	-0.034594	0.064669	-0.049762	0.043234	-0.058227	-0.081658	0.061212	-0.092533	-0.036707	0.114407	-0.0538	-0.065573	0.019376	-0.031009	-0.033128	-0.052093	-0.039005	-0.043528	-0.02253	0.037001	-0.059768	0.106262	-0.03494	0.010637	-0.044127	-0.024043	-0.01193	-0.058305	0.061602	-0.021202	0.045056	-0.064469	-0.04491	-0.042312	-0.02059	-0.049512	-0.043698	-0.095312	0.124721	0.047726	-0.043694	0.117929	0.071049	-0.054455	0.054355	0.036377	0.043342	-0.066114	0.05523	-0.043174	0.045527	-0.038423	0.018173	-0.066191	-0.047644	0.030053	-0.088699	-0.065257	0.010948	-0.001978	0.04245	0.13855	-0.018254	0.071903	-0.036257	0.017995	-0.033979	0.047858	0.074325	-0.004765	-0.028079	0.136654	0.05536	-0.0797	-0.008193	0.025931	0.028385	0.041617	-0.025068	0.157024	-0.032236	-0.022036	-0.088802	-0.060654	-0.06704	-0.036708	-0.031569	-0.062777	0.045264	0.015636	-0.038394	-0.025112	-0.020811	-0.052002	-0.047525	-0.053917	0.059033	0.126691	-0.068885	-0.093701	0.00678	-0.067844	0.00096	-0.062216	-0.027609	0.056537	0.070556	0.232093
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02147	0.014057	0.080243	-0.010572	0.132335	-0.133126	-0.015192	-0.081188	-0.065581	-0.070595	-0.067421	-0.116631	-0.046259	0.110455	-0.048673	-0.07882	-0.071069	0.005056	-0.038347	-0.04067	-0.12331	-0.071847	-0.021098	-0.074139	-0.073696	-0.022274	-0.049799	0.072982	-0.052742	-0.052401	-0.05407	-0.024382	-0.074498	-0.000477	-0.100443	0.042519	0.138428	0.01425	-0.007007	0.002702	-0.046686	0.079826	-0.040774	0.034756	-0.050325	-0.057828	0.023113	-0.042598	-0.045031	0.076602	-0.045707	-0.04957	-0.077283	-0.044756	-0.0033	-0.058379	-0.078022	-0.072646	-0.115352	0.051215	-0.020295	0.064585	-0.04631	0.165942	-0.083522	-0.095625	-0.074705	-0.046598	0.066255	-0.057683	0.033247	-0.036295	-0.045333	-0.007425	-0.053537	0.150966	-0.085605	-0.041012	0.066616	0.000889	-0.04306	0.384536	0.03	-0.0759	0.067802	0.039639	0.02575	-0.060401	0.073825	-0.056501	-0.021525	-0.065544	0.022944	-0.085813	-0.079776	0.04547	-0.076935	-0.042834	-0.063673	-0.108153	0.103134	0.150267	-0.042974	0.052278	-0.072233	-0.017778	-0.007933	0.065508	0.189887	-0.082636	-0.032406	0.152979	0.095066	0.145509	-0.023369	-1.8e-05	0.023679	0.040987	-0.065695	0.152639	-0.077542	-0.061055	-0.017127	0.079752	-0.0929	0.024782	-0.003796	0.016293	0.086318	-0.035145	-0.010056	-0.069318	0.224355	-0.095519	-0.074413	-0.105722	0.063454	0.111591	-0.046586	-0.036085	0.100872	-0.043342	0.030852	-0.051989	-0.037319	0.068503	-0.102151	0.287225
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.105345	0.015322	-0.105097	0.024756	0.007897	-0.038911	-0.110049	0.064995	0.0573	-0.05939	0.013028	-0.131868	0.058875	0.025248	-0.074047	-0.091997	0.026887	-0.000326	-0.114191	0.070635	-0.010147	-0.094516	0.066177	0.152956	-0.030184	-0.05889	-0.054031	-0.071106	-0.073957	-0.070073	-0.111699	-0.080619	-0.069893	-0.049427	-0.068358	0.052269	0.048877	-0.071677	0.063519	-0.075223	-0.014108	0.023199	0.156242	-0.025473	-0.118953	0.169694	-0.087649	-0.090876	0.002051	-0.099794	0.014983	0.060201	-0.080936	-0.054284	-0.073359	-0.07832	-0.064126	0.022139	-0.057643	-0.046137	-0.019714	0.008138	0.174994	0.068547	0.046462	-0.070992	0.031675	0.019875	-0.061303	0.142905	0.027142	-0.079199	-0.100129	-0.037795	-0.077656	0.032579	-0.083754	-0.019007	-0.061272	-0.105848	0.137197	0.05729	-0.057174	-0.07026	0.049869	0.12671	-0.088582	0.124675	-0.102908	0.225798	-0.074527	0.061718	-0.061229	0.018777	0.008875	0.029171	-0.094598	-0.005797	-0.018869	0.221544	0.044623	-0.031169	0.04169	0.083863	0.009772	0.03335	0.1179	0.032745	-0.044874	0.02081	0.117224	0.117512	-0.078547	0.036796	-0.089906	-0.062972	-0.039492	-0.014689	0.042267	-0.005881	0.021848	-0.062809	-0.043244	0.037919	-0.046936	-0.011442	-0.088853	-0.032274	0.014702	-0.062945	0.166749	-0.022555	0.088624	0.020741	0.228248	0.071593	0.006397	-0.012272	-0.094817	0.137181	-0.061368	0.097051	-0.052678	-0.050371	0.137939	0.14195	0.020403
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.091252	-0.019942	0.021454	0.095145	-0.115117	0.077294	0.347921	-0.053422	0.029677	-0.065347	-0.089062	0.077093	-0.075346	-0.073426	-0.059535	-0.063083	-0.080545	-0.09112	-0.13103	-0.002047	0.094158	-0.044976	-0.086532	-0.049975	0.04611	0.03212	-0.068143	0.139628	0.159382	-0.013686	0.210828	0.037521	0.0706	-0.001218	-0.042662	-0.081135	-0.084396	-0.022362	0.045216	-0.049447	-0.084786	-0.011676	-0.014771	-0.069396	-0.033712	-0.061549	0.036995	-0.029503	0.029235	-0.084369	-0.061441	0.05919	0.010215	0.202765	0.11996	0.114138	0.078149	-0.02906	-0.050254	0.107911	-0.047366	-0.069144	-0.074879	0.085641	0.111011	-0.076409	-0.036856	-0.028664	-0.066439	0.076594	-0.030544	-0.087784	0.007482	-0.011702	-0.036963	-0.063959	0.038687	0.103077	-0.048097	0.00281	0.082744	0.281874	-0.004317	0.157594	-0.088876	-0.035071	-0.088733	0.114049	-0.066606	-0.056482	-0.028937	0.065823	-0.095503	-0.082852	-0.032222	-0.047214	-0.074826	0.052352	-0.085596	-0.051626	0.182294	-0.07111	-0.019549	-0.034489	-0.038848	-0.006165	-0.086936	0.052823	-0.026826	-0.001337	-0.083875	-0.008091	-0.030833	0.061007	-0.081003	-0.052977	0.084353	0.006681	0.07218	-0.073614	-0.047349	-0.049208	-0.083125	-0.062958	-0.036758	0.017236	-0.05704	-0.078882	0.00845	-0.043395	0.018256	-0.022772	-0.016775	-0.074088	-0.00376	-0.027459	0.043033	-0.098054	-0.061703	-0.035421	-0.065432	0.04748	-0.099591	-0.041971	-0.065219	-0.046744
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.079748	0.115837	-0.047457	-0.082934	-0.059015	-0.064205	-0.080153	-0.021548	-0.100361	-0.063192	0.110608	-0.103799	-0.108279	-0.080988	-0.063839	-0.044788	-0.076804	-0.041622	-0.085553	-0.076028	-0.038244	-0.091993	-0.035737	-0.056409	-0.028601	-0.056729	-0.036242	0.007909	-0.081865	0.037405	-0.039078	-0.012001	-0.033461	0.074125	0.027337	-0.070089	-0.002655	-0.041278	0.105285	-0.084493	0.026994	-0.049207	-0.056764	0.015169	-0.021028	-0.001165	0.062221	-0.068796	-0.088986	-0.093211	-0.062578	-0.059832	-0.045015	-0.073158	-0.042595	-0.058679	-0.050349	-0.098779	0.036269	-0.027301	0.051272	-0.055673	-0.048017	0.050805	-0.085538	0.052893	-0.079654	0.023434	-0.044949	-0.055837	-0.088664	-0.030089	-0.061912	-0.070065	-0.044567	0.111986	0.017352	-0.040515	0.063786	0.132272	0.152395	-0.032873	0.139804	0.123774	-0.020656	0.080156	-0.064442	0.024182	-0.059179	0.032993	0.134515	-0.104979	0.055173	-0.033678	-0.067532	-0.00689	-0.040684	0.02943	0.081761	0.104086	0.098327	-0.058625	-0.028614	-0.068266	0.045086	0.111874	0.018892	-0.078681	0.047064	0.047056	-0.106385	-0.049052	-0.016915	-0.085034	-0.009372	-0.069543	0.096089	-0.064714	-0.075937	-0.062872	-0.076902	-0.051004	-0.089979	-0.037421	-0.06618	-0.027697	-0.013231	-0.071761	-0.054232	-0.015079	-0.065441	-0.046641	-0.092043	0.078551	0.262555	-0.039725	-0.063634	0.054996	-0.066677	0.049743	-0.039584	-0.07204	0.05348	-0.054712	0.149687
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002211	0.014571	0.042119	0.108587	-0.008639	0.036566	0.033443	-0.082408	-0.00988	-0.056108	-0.100308	0.027003	-0.022539	0.037636	0.030933	0.057492	-0.03532	-0.006118	0.027396	-0.03253	-0.065436	0.003609	0.016962	0.014704	0.039491	-0.041058	-0.015997	-0.016187	-0.024502	-0.027366	0.003902	-0.037556	-0.048383	0.01949	-0.08393	0.004138	0.073922	0.021604	-0.070203	-0.053722	0.0541	0.066604	-0.061015	-0.04207	0.060603	0.025994	0.639232	0.069732	-0.074772	0.138199	0.18374	0.095787	0.028493	0.027091	-0.032751	-0.016045	0.046092	-0.004062	0.028022	-0.069767	-0.094791	-0.065145	-0.062293	-0.037161	0.011227	0.138057	0.004695	-0.065079	-0.000919	-0.071614	0.03548	0.013312	0.007809	-0.006652	-0.054002	-0.010593	0.035052	-0.038354	-0.072409	-0.009492	0.002697	-0.050276	-0.105065	0.05911	-0.077302	0.040728	-0.056959	-0.038644	0.063984	-0.062685	-0.00069	-0.021911	-0.071527	0.036208	0.010359	0.015946	-0.108403	-0.027598	-0.016588	0.003786	0.142045	-0.01614	-0.060001	-0.086546	-0.036723	-0.033646	-0.04008	-0.011983	-0.083052	-0.007895	0.015102	-0.000917	-0.022288	-0.015476	0.014096	-0.09661	0.014754	0.013484	0.010141	0.074144	-0.015972	0.048712	0.042935	0.137361	0.000977	0.017044	-0.045931	-0.058755	0.065003	-0.059544	-0.055094	-0.069667	-0.033192	-0.075799	0.053362	0.027861	0.025601	0.045596	-0.025344	0.061939	-0.033329	-0.078743	0.012338	0.00516
